company_id,company_name,ctry_code,worldrank,nace2,isic4,year,rd,ns,capex,op,emp,patCN,patEP,patJP,patKR,patUS,TMnEU,TMnUS
785,BANK LEUMI,IL,947,6419,64-66,2018,113.947171,3205.667250,166.842889,1151.355798,9740,0,0,0,0,1,0,0
1809,ADTRAN,US,979,2630,26,2017,113.916103,582.445122,12.855889,32.651511,2060,0,2,0,0,5,0,0
1474,AMETEK,US,887,2711,27,2017,113.886403,3755.605081,65.566783,799.208297,16900,14,21,10,4,19,6,15
140,SHANDONG CHENMING PAPER,CN,948,1723,16-18,2018,113.853879,3563.907696,459.900853,734.000059,15191,,,,,,0,0
361,HYTERA COMMUNICATIONS,CN,976,2630,26,2017,113.853508,663.849176,182.812393,53.065567,8930,0,1,0,0,4,0,1
1124,SK INNOVATION,KR,631,610,05-09,2016,113.753893,30936.395749,520.312111,2527.119359,,6,1,2,44,5,0,3
721,SENSATA TECHNOLOGIES HOLDING,GB,853,2651,26,2017,113.715229,2887.974959,126.274172,482.432079,22100,8,5,9,9,16,0,0
1480,MOOG,US,949,3030,29-30,2018,113.699505,2366.346540,82.547551,237.703818,11787,12,15,4,4,7,2,11
16,COCHLEAR,AU,950,3250,31-33,2018,113.667644,891.403295,36.923491,236.150066,4000,19,12,0,0,14,0,1
1899,ARRAY BIOPHARMA,US,1234,2120,21,2016,113.629641,120.418284,2.758950,-71.798218,177,0,0,0,0,0,0,8
249,KINGFA SCIENCE & TECHNOLOGY,CN,951,2016,20,2018,113.454924,3187.786788,155.652262,155.484813,6749,13,5,4,3,1,1,1
1809,ADTRAN,US,979,2630,26,2015,113.428767,524.073141,10.264623,11.772046,1991,,,,,,,
771,NICE,IL,615,6190,61,2015,113.419163,809.490390,15.699556,145.070662,3316,,,,,,,
1957,RAMBUS,US,807,2611,26,2016,113.400820,293.971039,7.472485,22.897804,767,0,3,0,0,3,0,0
1429,PITNEY BOWES,US,970,2823,28,2017,113.333568,2727.746964,146.809529,343.963125,14700,3,6,1,0,6,8,18
1777,PROOFPOINT,US,716,6201,62-63,2017,113.312606,453.869638,41.011335,-47.972899,2047,0,1,0,0,0,0,5
1043,HISAMITSU PHARMACEUTICAL,JP,1024,2110,21,2016,113.301445,1149.917487,24.625608,188.746431,2751,1,1,1,1,1,3,4
580,ORION OYJ,FI,1038,2120,21,2016,113.300004,1073.500025,40.999999,292.600016,3469,0,0,0,0,0,11,7
984,TOSOH,JP,842,2059,20,2016,113.238406,5855.205469,272.252830,866.451068,12292,2,1,10,2,1,2,4
12,BOREALIS,AT,952,6420,64-66,2018,113.228998,8337.000385,326.296984,495.999993,6834,92,77,18,51,53,0,0
213,FUYAO GLASS GROUP INDUSTRIES,CN,953,2311,22-23,2018,113.133327,2577.518579,437.086768,524.624076,27067,,,,,,0,0
504,LINDE,DE,954,3320,31-33,2018,113.000002,13370.290399,,1820.959966,80820,35,58,7,12,53,0,0
1235,ZUIVELCOOPERATIE FRIESLANDCAMPINA,NL,1020,1051,10-12,2017,113.000002,12109.999545,474.000000,436.000002,23675,1,5,0,0,3,3,16
1459,METTLER-TOLEDO INTERNATIONAL,US,886,2651,26,2017,112.895141,2379.957819,111.289024,548.016280,15400,21,16,12,3,21,1,8
1201,THERAVANCE BIOPHARMA,US,664,2120,21,2015,112.807800,36.791247,2.311789,-158.863681,313,,,,,,,
1156,CHAOWEI POWER,CN,955,2720,27,2018,112.775466,3434.344893,93.569783,125.816761,16353,,,,,,0,0
1029,TOYO SEIKAN KAISHA,JP,956,2592,24-25,2018,112.718306,6249.932107,407.193293,133.766313,18938,80,64,68,36,49,3,4
375,UNIVERSAL SCIENTIFIC INDUSTRIAL,CN,717,2620,26,2016,112.696514,3049.502615,31.760785,118.187301,15328,7,0,0,0,6,1,1
730,EXPERIAN,GB,820,8291,77-82,2017,112.663700,4044.539295,62.008701,914.410048,16239,0,0,0,0,0,0,3
1811,SEALED AIR,US,1370,1729,16-18,2015,112.663700,3851.788351,160.698604,581.746397,23000,,,,,,,
1324,ADVANTECH,TW,957,2620,26,2018,112.661932,1384.696923,16.318281,217.122826,,,,,,,0,0
113,GEORG FISCHER,CH,958,2599,24-25,2018,112.640373,4055.053461,207.542093,342.355779,15027,21,29,13,6,23,6,11
676,IQVIA,GB,959,7211,72,2018,112.597336,1249.651890,2.687673,262.670190,1456,,,,,,0,1
1320,TAIWAN POWER,TW,931,3511,35,2017,112.573638,16102.092341,2950.864844,878.949999,26744,,,,,,0,0
1170,TIANNENG POWER,CN,791,2720,27,2017,112.488597,3428.694559,49.462389,208.128942,19027,,,,,,0,0
462,SOFTWARE,DE,885,5829,58-60,2016,112.452006,871.833006,12.687000,205.690987,4633,,,,,,0,0
1143,HANMI PHARM,KR,838,2120,21,2017,112.403592,717.497198,205.350734,64.317137,,16,15,15,18,13,0,0
1325,TATUNG,TW,906,2620,26,2017,112.376198,2147.044754,967.485772,-24.416766,,0,0,0,0,1,0,0
1046,KYORIN,JP,1199,2120,21,2017,112.237620,871.864730,26.690221,69.526963,2348,1,1,1,1,1,0,2
1696,DENTSPLY SIRONA,US,800,4690,45-47,2016,112.227019,3271.002788,109.170251,417.379691,15700,0,20,0,0,0,23,27
1934,FAIR ISAAC,US,960,7490,73-75,2018,112.124835,901.724445,27.335358,180.294242,3668,0,7,0,0,2,0,1
504,LINDE,DE,954,3320,31-33,2017,112.000002,17113.000154,,1810.000045,57605,68,124,25,25,86,0,0
830,PRYSMIAN,IT,961,2630,26,2018,112.000002,10157.999583,266.999996,388.999993,29000,6,13,0,2,14,4,2
1194,AUTOHOME,CN,779,6311,62-63,2017,111.996284,791.439670,11.013817,260.396861,4097,,,,,,0,0
931,YOKOHAMA RUBBER,JP,913,2211,22-23,2015,111.985450,4963.388201,382.031867,414.419454,22187,,,,,,,
1190,AMBARELLA,US,962,2611,26,2018,111.863701,198.923924,2.567684,-35.301291,750,0,0,0,0,2,0,0
249,KINGFA SCIENCE & TECHNOLOGY,CN,951,2016,20,2017,111.819922,2918.193582,153.623521,122.498284,7309,7,15,11,11,11,0,0
1891,GARRETT MOTION,US,963,2932,29-30,2018,111.790338,2947.596600,82.969389,355.458353,6000,26,33,0,2,31,1,7
1029,TOYO SEIKAN KAISHA,JP,956,2592,24-25,2016,111.772679,6142.367609,315.877638,187.264959,18490,8,5,71,4,5,0,2
1497,COOPER-STANDARD HOLDINGS,US,991,2932,29-30,2017,111.767629,3159.933724,174.798159,263.455760,32000,22,23,13,13,16,0,1
685,MARKS & SPENCER,GB,1105,4719,45-47,2016,111.764646,11777.421460,342.722749,305.800495,84939,2,2,2,0,12,26,1
857,KISSEI PHARMACEUTICAL,JP,884,2110,21,2017,111.733287,583.205314,14.712323,77.919365,1903,2,3,4,1,4,0,3
657,MEGGITT,GB,742,2651,26,2015,111.653768,1826.376189,50.781953,259.453634,10851,,,,,,,
1068,ZEON,JP,848,2017,20,2015,111.488996,2329.755807,230.101679,218.588728,3164,,,,,,,
1816,CALIX,US,1270,6190,61,2017,111.389469,445.735146,7.009603,-67.517001,1031,2,2,0,0,2,0,11
9,KTM INDUSTRIES,AT,964,5829,58-60,2018,111.269997,1559.572993,158.292009,160.936004,4303,5,6,2,0,5,2,1
981,GLORY,JP,1016,2829,28,2017,111.260466,1791.649032,43.372595,154.585781,9040,,,,,,0,1
590,SOPRA STERIA,FR,1009,6201,62-63,2016,111.199995,3741.299966,46.800000,240.399997,39813,,,,,,2,0
1017,IBIDEN,JP,936,2611,26,2016,111.197434,2099.748701,201.402028,55.484452,13961,0,0,49,0,0,0,0
1176,AAC TECHNOLOGIES HOLDINGS,CN,709,2611,26,2015,111.173897,1496.027922,265.990675,430.502987,35687,,,,,,,
857,KISSEI PHARMACEUTICAL,JP,884,2110,21,2015,111.158028,561.810622,15.587024,80.125821,1908,,,,,,,
456,VAILLANT,DE,922,7010,69-71,2016,111.100002,2416.899893,66.199995,185.500001,11678,3,3,0,0,0,11,1
500,GIESECKE & DEVRIENT,DE,849,1812,16-18,2015,111.100002,2010.900062,66.800007,114.199996,11324,,,,,,,
1320,TAIWAN POWER,TW,931,3511,35,2016,111.092995,16177.941114,2705.910010,1485.833782,26683,,,,,,0,0
105,RICHEMONT,CH,753,3212,31-33,2017,111.000001,11013.000272,656.999997,1843.999955,28740,9,19,8,0,4,20,49
1454,LEAR,US,829,2932,29-30,2015,110.916975,15905.143693,424.279278,1054.147957,136200,,,,,,,
721,SENSATA TECHNOLOGIES HOLDING,GB,853,2651,26,2016,110.624394,2796.756569,113.726579,429.837353,20300,1,1,0,0,7,0,0
39,HANERGY THIN FILM POWER GROUP,CN,965,3240,31-33,2018,110.566580,2369.222697,44.297536,852.938218,6542,23,23,19,16,30,0,0
1658,WOODWARD,US,850,2712,27,2017,110.496891,1832.911745,80.642756,236.198131,6900,16,15,4,0,25,0,4
939,TOPCON,JP,966,2670,26,2018,110.433051,1171.690412,26.501095,85.303109,4932,22,68,68,2,103,1,7
189,CHINA NATIONAL SOFTWARE & SERVICE,CN,855,5829,58-60,2016,110.382032,569.858355,28.974258,-4.549052,7753,,,,,,0,0
1402,PEGASYSTEMS,US,722,5829,58-60,2015,110.370245,596.239872,9.624448,56.550190,3333,,,,,,,
1458,WATERS,US,865,2651,26,2016,110.206929,1892.944914,82.940569,558.818050,6900,0,0,0,0,0,1,12
1658,WOODWARD,US,850,2712,27,2016,110.192086,1766.879344,153.442714,209.205144,6800,0,0,0,0,11,3,1
1341,MACRONIX INTERNATIONAL,TW,902,2611,26,2016,110.148474,685.576932,26.234051,-8.818020,,26,1,0,0,32,3,3
505,NEMETSCHEK,DE,967,5829,58-60,2018,110.128996,461.299001,11.295000,97.589000,2587,0,1,0,0,1,2,4
896,NIPPON KAYAKU,JP,1052,2110,21,2016,110.125722,1253.872877,104.964194,154.570022,5517,0,1,23,0,1,1,1
1069,IDEMITSU KOSAN,JP,891,1920,19,2017,110.086316,29398.564249,457.673828,1517.693978,8955,90,52,102,43,97,0,3
1047,KAJIMA,JP,968,4120,41-43,2018,110.070563,15557.624400,184.443852,1123.384805,18297,0,0,4,0,0,0,3
981,GLORY,JP,1016,2829,28,2016,110.046924,1753.981691,41.134615,160.495925,8440,,,,,,0,0
695,HIKMA PHARMACEUTICALS,GB,1058,2120,21,2016,110.043613,1703.055925,106.550164,282.095920,8339,,,,,,0,3
1325,TATUNG,TW,906,2620,26,2016,110.013774,2207.421698,356.006349,-25.377767,,,,,,,0,0
472,METRO,DE,1098,4652,45-47,2015,110.000001,,,,,,,,,,,
238,CHINA SHENHUA ENERGY,CN,972,510,05-09,2017,109.982699,31700.760126,2498.123795,9706.514888,89057,,,,,,0,1
1386,PERKINELMER,US,683,2651,26,2015,109.980727,1838.272437,24.644527,230.980673,8000,,,,,,,
1655,BRUNSWICK,US,847,3012,29-30,2015,109.956272,3301.482880,99.650606,293.449644,12607,,,,,,,
493,DURR,DE,877,2899,28,2016,109.894994,3573.517082,57.120997,271.493976,15235,2,5,1,1,2,9,6
465,HERAEUS,DE,741,7010,69-71,2015,109.699999,12929.799967,118.900003,81.899998,12542,,,,,,,
1139,GREEN CROSS HOLDINGS,KR,969,2120,21,2018,109.691202,1212.322852,115.860115,38.616770,,3,3,0,4,2,0,5
1429,PITNEY BOWES,US,970,2823,28,2018,109.683788,3076.312831,167.199920,335.188466,13300,,,,,,1,2
1827,OPKO HEALTH,US,971,2120,21,2018,109.682034,864.860718,24.330118,-145.237471,5690,1,1,1,0,1,4,5
863,HORIBA,JP,911,2651,26,2017,109.621389,1539.782272,91.914597,191.559666,7399,48,44,88,19,62,5,7
238,CHINA SHENHUA ENERGY,CN,972,510,05-09,2018,109.600362,33657.636493,2470.468637,9666.370228,86856,,,,,,0,0
1004,JAPAN DISPLAY,JP,916,2611,26,2016,109.589870,6969.559472,1051.312545,139.944386,13173,17,0,509,15,47,0,0
1377,IDEXX LABORATORIES,US,926,2120,21,2017,109.443608,1719.700405,64.964159,361.683662,7600,2,2,2,1,2,3,9
1584,ZENDESK,US,826,5829,58-60,2017,109.424400,375.689764,14.319643,-92.703878,2060,,,,,,0,0
1735,SPARK THERAPEUTICS,US,973,7211,72,2018,109.392080,56.528355,29.537976,-169.116945,368,4,4,4,3,3,0,10
857,KISSEI PHARMACEUTICAL,JP,884,2110,21,2016,109.353459,565.057271,9.464115,66.540364,1905,0,0,0,0,0,0,0
1827,OPKO HEALTH,US,971,2120,21,2017,109.332694,843.672897,40.632294,-236.368433,6030,2,5,2,2,5,5,2
667,SPECTRIS,GB,997,2611,26,2016,109.325338,1492.191106,31.821877,38.141901,8569,0,9,0,0,5,15,16
1804,TIVO,US,735,5814,58-60,2016,109.320463,566.893199,17.770297,42.582513,1700,6,11,4,4,53,2,13
894,DENKA,JP,942,2014,20,2017,109.282541,3117.633518,196.855151,265.184324,5944,1853,756,2491,318,1595,0,4
747,RICHTER GEDEON,HU,872,2120,21,2016,109.280612,1211.434603,94.974312,169.785504,11820,1,2,0,0,1,1,8
446,GEA,DE,901,7112,69-71,2017,109.180997,4604.514223,118.537006,363.750994,17863,16,47,6,3,33,1,6
672,BTG,GB,974,7490,73-75,2018,109.170251,1013.532397,17.629542,131.279114,1547,,,,,,0,0
1963,MCKESSON,US,1512,4645,45-47,2017,109.170251,181971.088052,353.711599,1033.187262,78000,0,0,0,0,0,4,23
1788,DOVER,US,881,2814,28,2017,109.158020,5957.102403,148.530933,750.345469,29000,64,57,14,10,73,19,76
129,SINOPEC OILFIELD SERVICE,CN,975,610,05-09,2018,109.150496,7443.786599,161.462376,136.667833,75833,,,,,,0,0
1027,TOPPAN PRINTING,JP,1043,1812,16-18,2015,109.101296,11620.781384,465.948018,341.377920,46705,,,,,,,
12,BOREALIS,AT,952,6420,64-66,2016,109.052999,7217.576262,333.089993,932.815019,6494,2,39,1,0,2,0,0
361,HYTERA COMMUNICATIONS,CN,976,2630,26,2018,109.026143,868.406438,228.393663,115.131617,8436,3,2,0,0,0,1,2
1809,ADTRAN,US,979,2630,26,2016,108.999069,556.140323,18.725754,30.194744,2033,0,1,0,0,1,3,1
691,RED BULL TECHNOLOGY,GB,912,3299,31-33,2016,108.996035,261.259847,28.444545,11.228577,730,,,,,,11,10
1511,FIRST SOLAR,US,1336,2611,26,2016,108.962384,2536.734799,200.394657,153.459303,5400,0,0,0,0,1,0,0
803,AUROBINDO PHARMA,IN,977,2120,21,2018,108.920751,2405.880950,178.405753,424.194179,,0,1,0,0,1,2,19
1536,AMPHENOL,US,604,2611,26,2015,108.908243,4863.491282,150.305597,969.781191,50700,,,,,,,
3,ANDRITZ,AT,978,2895,28,2018,108.849999,6031.455006,127.128005,323.943998,29096,19,28,8,4,20,11,14
856,MITSUBA,JP,783,2932,29-30,2016,108.793967,2584.522590,158.785930,178.746457,23204,1,1,42,0,0,0,0
1809,ADTRAN,US,979,2630,26,2018,108.774620,462.250435,7.082965,-39.669849,1900,0,6,0,0,7,0,0
879,STANLEY ELECTRIC,JP,782,2740,27,2016,108.746688,3061.928554,279.360771,333.387405,16244,0,0,52,0,0,0,0
1385,SONOS,US,883,2640,26,2017,108.640990,866.834482,29.303916,-13.632307,1467,10,18,5,6,26,1,3
1183,CHANGYOUCOM,CN,980,5829,58-60,2018,108.441862,424.246944,2.280348,87.319604,2131,,,,,,0,0
1754,CSG SYSTEMS INTERNATIONAL,US,981,6311,62-63,2018,108.326582,764.243305,49.872462,99.207813,3965,,,,,,0,0
984,TOSOH,JP,842,2059,20,2015,108.297514,5939.586554,202.568277,521.905313,12037,,,,,,,
1527,CAMPBELL SOUP,US,1088,1089,10-12,2016,108.296888,6952.834781,297.816441,993.886031,16500,0,0,0,0,0,0,74
747,RICHTER GEDEON,HU,872,2120,21,2015,108.251625,1135.364408,86.136235,209.937658,11465,,,,,,,
1224,CSTONE PHARMACEUTICALS,CN,982,2120,21,2018,108.231507,3.078368,0.893625,-133.494788,157,,,,,,0,0
691,RED BULL TECHNOLOGY,GB,912,3299,31-33,2017,108.229870,274.744787,15.168060,10.724084,758,,,,,,14,8
800,CIPLA,IN,868,2120,21,2017,108.146160,1837.931573,102.138314,204.332944,23610,,,,,,0,0
344,ZHEJIANG CHINT ELECTRICS,CN,983,2712,27,2018,108.117922,3383.273724,460.129726,525.779964,20310,2,0,0,0,0,0,0
388,CHINA RAILWAY SIGNAL & COMMUNICATION,CN,743,4910,49-53,2015,108.088265,3052.440705,55.087054,349.294220,16584,,,,,,,
1605,RETROPHIN,US,984,7211,72,2018,108.084663,143.446217,0.634934,-70.115253,214,0,0,0,0,1,0,0
9,KTM INDUSTRIES,AT,964,5829,58-60,2017,108.084001,1532.998052,172.991000,132.453992,5887,6,7,2,0,6,1,0
1029,TOYO SEIKAN KAISHA,JP,956,2592,24-25,2017,108.076871,6188.143510,382.433733,-121.008270,18419,69,58,95,41,59,5,4
428,ADVA,DE,985,2630,26,2017,108.070002,514.471030,10.559000,4.403000,1894,0,14,0,0,18,0,0
721,SENSATA TECHNOLOGIES HOLDING,GB,853,2651,26,2015,108.005188,2598.217689,,367.420784,19650,,,,,,,
476,HEIDELBERGCEMENT,DE,775,2351,22-23,2015,108.000000,13649.599627,884.499983,1762.400032,45453,,,,,,,
636,CHRISTIAN DIOR,FR,846,1413,13-15,2015,108.000000,37967.998534,2074.999968,6595.999934,131523,,,,,,,
893,UBE INDUSTRIES,JP,1094,2059,20,2015,107.998072,5057.115108,271.748548,254.750950,10764,,,,,,,
539,GN STORE NORD,DK,892,6190,61,2015,107.974622,1125.829760,33.892782,185.539524,5500,,,,,,,
1414,MEDICINES,US,928,2120,21,2015,107.952779,257.246167,2.231439,-161.682896,614,,,,,,,
1275,FONTERRA CO-OPERATIVE,NZ,852,1051,10-12,2017,107.880376,11275.844648,404.551422,639.660284,21400,,,,,,1,1
428,ADVA,DE,985,2630,26,2018,107.735999,501.981005,14.029000,14.989000,1886,0,12,0,0,15,0,0
1249,ASM INTERNATIONAL,NL,871,2611,26,2016,107.724001,597.929989,26.889998,82.241000,1670,1,0,1,8,38,0,6
800,CIPLA,IN,868,2120,21,2016,107.701919,1757.542137,142.153469,154.318070,23610,,,,,,0,0
1027,TOPPAN PRINTING,JP,1043,1812,16-18,2017,107.698623,11447.960511,640.856859,388.564513,51210,124,126,204,51,46,0,4
489,HAGER,DE,986,7010,69-71,2018,107.695996,1705.999952,91.303998,214.999993,11000,4,23,1,0,1,1,0
1578,BLUE PRINT MEDICINES,US,671,7211,72,2017,107.651475,18.712653,13.547591,-132.093381,149,2,1,1,1,3,0,0
554,DEMANT,DK,880,3250,31-33,2017,107.572734,1766.845351,41.796629,314.278499,13280,51,54,4,0,52,3,6
1375,CHUNGHWA TELECOM,TW,1001,6190,61,2016,107.558393,6535.821129,668.299675,1368.398778,32856,16,0,1,0,2,0,0
1126,HANKOOK TIRE,KR,857,2211,22-23,2015,107.535532,5031.927954,678.698532,692.763890,,,,,,,,
1735,SPARK THERAPEUTICS,US,973,7211,72,2017,107.475928,10.537671,8.431183,-225.779746,315,6,6,6,4,5,5,8
1177,HIMAX TECHNOLOGIES,TW,987,2611,26,2018,107.455839,631.969131,43.381639,2.956330,2160,27,5,6,5,50,0,0
1324,ADVANTECH,TW,957,2620,26,2017,107.445579,1261.029509,15.167705,195.350527,,,,,,,0,0
1469,MASTERCARD,US,746,6492,64-66,2017,107.423526,10828.815401,262.008602,5696.067121,13400,84,114,16,2,224,23,56
203,ZHEJIANG HISUN PHARMACEUTICAL,CN,900,2120,21,2017,107.391563,1306.619029,186.344827,77.433295,9497,11,4,2,0,5,0,0
893,UBE INDUSTRIES,JP,1094,2059,20,2016,107.359774,4858.636763,329.920091,270.873803,10928,1,0,8,0,0,0,2
12,BOREALIS,AT,952,6420,64-66,2017,107.293003,7563.999854,453.171000,790.681050,6619,88,102,23,47,77,0,0
791,TATA STEEL,IN,988,2420,24-25,2018,107.268941,20563.106984,4718.333017,2885.608701,75294,13,14,7,14,11,7,3
149,WINGTECH TECHNOLOGY,CN,989,1399,13-15,2018,107.260086,2191.426698,22.891056,49.083123,4806,,,,,,0,0
1418,IPG PHOTONICS,US,990,2611,26,2018,107.221778,1274.998533,140.037475,451.750850,6220,8,9,7,8,8,0,1
249,KINGFA SCIENCE & TECHNOLOGY,CN,951,2016,20,2016,107.193708,2264.245180,235.165440,134.812144,6717,17,2,2,2,3,0,0
1791,INSMED,US,867,2120,21,2016,107.179854,,3.668120,-151.440967,161,,,,,,0,0
1326,CHUNGHWA PICTURE TUBES,TW,1131,2611,26,2015,107.014763,1344.718621,120.804434,-190.196544,,,,,,,,
1497,COOPER-STANDARD HOLDINGS,US,991,2932,29-30,2018,107.012173,3169.686534,190.454928,126.896877,32000,6,3,2,1,10,0,5
591,ORANO,FR,992,6420,64-66,2018,107.000000,3623.000113,,516.999979,17552,,,,,,0,0
693,LONDON STOCK EXCHANGE,GB,600,6612,64-66,2015,106.996908,2533.997409,33.374166,514.361309,5551,,,,,,,
1195,ZHEN DING TECHNOLOGY HOLDING,TW,718,2611,26,2016,106.992484,2341.411309,268.422096,143.631740,,29,0,0,0,8,0,0
793,RELIANCE INDUSTRIES,IN,818,2016,20,2016,106.992396,38184.642792,2625.880996,4379.930440,24167,0,0,0,0,0,0,5
653,CHANEL,GB,993,4642,45-47,2018,106.986845,9661.733173,794.235384,2605.189802,20790,13,20,14,13,19,5,60
713,LIVANOVA,GB,790,2660,26,2016,106.946667,1060.195966,33.503915,-24.124005,4674,4,4,3,0,5,0,2
1046,KYORIN,JP,1199,2120,21,2016,106.926360,909.161754,17.399469,82.056475,2382,0,0,0,0,0,0,0
336,SICHUAN KELUN PHARMACEUTICAL,CN,994,2120,21,2018,106.829139,2025.516005,169.393999,248.701195,19990,,,,,,0,4
215,XIAMEN TUNGSTEN,CN,995,2445,24-25,2018,106.822532,2396.229655,185.474666,196.554101,13539,1,0,0,0,0,2,0
417,SARTORIUS,DE,996,2651,26,2018,106.695996,1566.032995,233.184008,298.950996,8125,24,44,9,10,37,7,8
667,SPECTRIS,GB,997,2611,26,2018,106.664273,1778.698876,107.551299,247.922377,9695,36,47,22,3,34,3,11
200,SHANGHAI ZHENHUA,CN,1432,2529,24-25,2016,106.647014,3057.496157,147.503364,688.947504,8861,0,0,0,0,0,0,0
682,GW PHARMACEUTICALS,GB,831,7211,72,2016,106.418127,11.676214,9.823188,-126.763043,444,,,,,,1,9
462,SOFTWARE,DE,885,5829,58-60,2015,106.413005,873.056997,12.149000,203.340998,4337,,,,,,,
1000,DISCO,JP,895,2899,28,2015,106.374748,1007.482875,66.036031,238.635941,3027,,,,,,,
1136,MANDO CORPORATION,KR,998,2932,29-30,2018,106.333828,4434.390459,239.941379,154.531750,,123,19,0,167,183,0,1
12,BOREALIS,AT,952,6420,64-66,2015,106.241998,7699.945010,336.219993,721.745950,6266,,,,,,,
539,GN STORE NORD,DK,892,6190,61,2017,106.233099,1284.040627,44.475899,208.715224,5575,31,39,25,2,40,5,9
1225,HANSOH PHARMACEUTICAL GROUP,CN,999,2120,21,2018,106.218940,984.144746,48.603684,292.668410,8828,,,,,,0,0
1183,CHANGYOUCOM,CN,980,5829,58-60,2016,106.217412,458.851282,3.521395,114.282033,2838,,,,,,0,0
1270,KONGSBERG GRUPPEN,NO,1251,2651,26,2016,106.130065,1592.453453,64.421751,69.547357,7159,0,0,0,0,0,0,0
276,CHINESE UNIVERSE PUBLISHING AND MEDIA,CN,1000,2910,29-30,2018,106.129701,1403.672155,42.237560,206.024604,6092,,,,,,0,0
763,PENTAIR,IE,1255,2814,28,2017,106.113483,4311.351571,61.921361,594.584853,18400,9,16,0,0,12,3,15
1202,58.COM,CN,544,6209,62-63,2015,106.029642,570.699049,160.010546,-201.386210,20705,,,,,,,
1083,MOCHIDA PHARMACEUTICAL,JP,1025,2110,21,2015,106.020139,727.121311,14.397116,92.663206,1726,,,,,,,
1429,PITNEY BOWES,US,970,2823,28,2016,105.944055,2603.774192,139.067182,306.597241,14200,0,0,0,6,5,14,16
262,NEUSOFT,CN,937,5829,58-60,2016,105.910090,967.354921,68.469388,15.763337,18052,5,0,2,0,2,0,2
1375,CHUNGHWA TELECOM,TW,1001,6190,61,2018,105.863102,6123.541389,811.324106,1244.318089,,19,0,3,0,3,0,0
235,HAN'S LASER TECHNOLOGY,CN,914,2899,28,2017,105.740684,1440.398977,126.092549,279.478525,11991,2,0,2,1,1,1,0
582,BOLLORE,FR,1002,5229,49-53,2018,105.699997,23024.400696,561.099965,1408.900018,81003,7,9,3,6,8,0,1
672,BTG,GB,974,7490,73-75,2017,105.666375,687.995693,11.531273,-112.762544,1512,,,,,,0,0
777,STRATASYS,IL,1180,2620,26,2015,105.554529,607.855618,73.623545,-1199.601102,2721,,,,,,,
96,BUHLER,CH,856,6420,64-66,2017,105.544917,2369.616413,82.573373,181.821073,10972,25,31,8,5,23,0,0
1293,SWEDISH ORPHAN BIOVITRUM,SE,1003,2120,21,2018,105.470244,891.177158,3.950519,304.467307,902,3,3,2,3,1,1,0
1603,SAGE THERAPEUTICS,US,499,7211,72,2016,105.463696,,1.241047,-139.880285,135,,,,,,0,0
1327,QISDA,TW,1004,2620,26,2018,105.453553,4427.003209,80.984748,136.658520,,73,6,0,0,43,0,4
590,SOPRA STERIA,FR,1009,6201,62-63,2015,105.400002,3584.399819,42.500000,171.899999,38450,,,,,,,
75,BRP,CA,792,9311,90-93,2015,105.256739,2451.636828,124.272090,132.915433,,,,,,,,
1143,HANMI PHARM,KR,838,2120,21,2016,105.237967,690.990710,175.417590,20.956822,,1,0,1,8,1,4,4
1308,ZENUITY,SE,1005,6201,62-63,2018,105.237181,3.821897,5.607295,-107.299922,349,0,11,0,0,1,0,0
219,CHINA TELECOM,CN,676,6190,61,2016,105.139887,44927.738607,12320.864946,3468.978917,287076,1,1,0,0,0,0,2
81,BUCHER INDUSTRIES,CH,1006,2059,20,2018,105.101448,2718.003467,87.096727,245.236704,13054,1,8,0,1,5,8,6
352,RONGSHENG PETRO CHEMICAL,CN,1073,2016,20,2017,105.060572,9060.418233,1911.574393,315.524405,7892,,,,,,0,3
1211,ZAI LAB,CN,1007,7211,72,2018,105.046260,0.112663,8.746721,-123.815655,309,,,,,,0,0
571,AMER SPORTS,FI,1121,3230,31-33,2017,104.999999,2709.199907,65.199994,167.699996,8607,0,8,0,0,5,12,24
600,NEXANS,FR,1008,2434,24-25,2018,104.999999,4408.999812,207.000005,74.000003,27058,8,26,1,11,14,1,6
1250,RABOBANK,NL,920,6419,64-66,2016,104.999999,13784.999959,2247.999888,2717.999974,45567,,,,,,1,3
4,AMS,AT,452,2611,26,2015,104.947001,623.099972,80.081998,147.044004,1921,,,,,,,
1022,OKI ELECTRIC,JP,1206,2630,26,2015,104.940555,3863.769816,91.394504,138.187097,20190,,,,,,,
456,VAILLANT,DE,922,7010,69-71,2015,104.899998,2331.100171,62.100000,166.300000,11592,,,,,,,
590,SOPRA STERIA,FR,1009,6201,62-63,2018,104.899998,4095.300101,61.899998,226.600008,44114,,,,,,1,0
1247,RIJK ZWAAN TOP HOLDING,NL,1055,161,01-03,2015,104.833998,339.855003,24.118999,55.271998,2293,,,,,,,
1312,WAVE LIFE SCIENCES,SG,1010,7211,72,2018,104.815663,12.588639,8.679471,-130.981600,250,,,,,,0,0
1730,KRAFT HEINZ COMPANY,US,1095,1039,10-12,2016,104.803439,22969.419137,1089.082449,5758.075509,41000,1,0,0,0,2,9,38
1812,ULTIMATE SOFTWARE,US,527,5829,58-60,2015,104.778112,539.808476,44.221808,37.832295,2880,,,,,,,
1459,METTLER-TOLEDO INTERNATIONAL,US,886,2651,26,2016,104.775492,2190.616447,108.259330,478.387548,14200,4,15,0,0,0,2,2
